gid,lbl,layer,path,ADM_DR_CD,ADM_DR_NM,OBJECTID,8_num,총인��,생산인�,유동인�,NUMPOINTS,area_sum,review_vis,review_blo,avg_sal_su,xcoord,ycoord
다사525489,"114.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103059",용문동,"38","11170590",0.007,1406.614,4.200,0.000000000000000,,,,,126.962846926297729,37.538484430788891
다사531470,"576.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103063",이촌1동,"39","11170630",0.022,13689.758,116.622,0.000000000000000,,,,,126.969812621647364,37.521557532231853
다사537467,"1251.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103063",이촌1동,"39","11170630",0.048,29868.562,254.448,0.000000000000000,,,,,126.976621267932558,37.518883839247437
다사561484,"16.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103074",한남동,"48","11170685",0.001,753.056,8.692,0.000000000000000,,,,,127.003677913991282,37.534323651072867
다사538505,"479.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103051",후암동,"33","11170510",0.024,7764.275,19.056,0.000000000000000,,,,,126.977513942353909,37.553139145142516
다사527484,"32.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103072",원효로1동,"46","11170560",0.002,1001.213,3.522,0.000000000000000,,,,,126.965259146600502,37.534527642405507
다사527484,"32.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103073",한강로동,"47","11170625",0.001,1242.687,12.391,0.000000000000000,,,,,126.965183722197821,37.534083040546797
다사522472,"658.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103064",이촌2동,"40","11170640",0.075,12559.589,170.700,0.000000000000000,,,,,126.959562974433652,37.523265632843859
다사522472,"658.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103073",한강로동,"47","11170625",0.022,27339.114,272.602,0.000000000000000,,,,,126.959956226530451,37.523631370114728
다사566482,"216.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103074",한남동,"48","11170685",0.008,6024.449,69.536,0.000000000000000,,,,,127.009348849604848,37.532544642961113
다사530498,"505.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103071",청파동,"45","11170555",0.021,11067.419,46.410,0.000000000000000,,,,,126.968501920450663,37.546789478888527
다사548483,"24.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103052",용산2가동,"34","11170520",0.002,577.343,3.374,0.000000000000000,,,,,126.988671792952076,37.533249264835099
다사548483,"24.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103065",이태원1동,"41","11170650",0.003,967.809,7.605,0.000000000000000,,,,,126.989170030105925,37.533433331988483
다사528492,"291.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103071",청파동,"45","11170555",0.012,6324.239,26.520,0.000000000000000,,,,,126.966319792834412,37.541733215687010
다사528492,"291.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103072",원효로1동,"46","11170560",0.015,7509.096,26.415,0.000000000000000,,,,,126.966266540415191,37.541288468662131
다사518476,"352.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103064",이촌2동,"40","11170640",0.040,6698.447,91.040,0.000000000000000,,,,,126.955047415102470,37.526883773294557
다사522485,"65.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103057",원효로2동,"36","11170570",0.003,1101.747,4.656,0.000000000000000,,,,,126.959526787491953,37.535030188240526
다사522485,"65.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103072",원효로1동,"46","11170560",0.003,1501.819,5.283,0.000000000000000,,,,,126.960066627015877,37.535179610935032
