gid,lbl,layer,path,ADM_DR_CD,ADM_DR_NM,OBJECTID,8_num,총인��,생산인�,유동인�,NUMPOINTS,area_sum,review_vis,review_blo,avg_sal_su,xcoord,ycoord
다사479504,"205.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114068",합정동,"212","11440680",0.010,5570.262,53.650,1.000000000000000,82.500000,407.000000,7.000000,485333.333000,126.910727391227795,37.551923368386653
다사497498,"256.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114076",서강동,"220","11440655",0.009,5681.160,28.917,1.000000000000000,55.000000,163.000000,2.000000,348333.333000,126.931145859190337,37.546615421460878
다사515497,"265.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114077",공덕동,"221","11440565",0.006,5640.745,22.818,0.000000000000000,,,,,126.952079415511108,37.545387000853125
다사515497,"265.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114078",아현동,"222","11440555",0.008,4885.894,29.560,1.000000000000000,59.840000,114.000000,6.000000,693333.333000,126.951527368948547,37.545811344707829
다사513503,"875.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114061",염리동,"209","11440610",0.051,13287.868,43.503,0.000000000000000,,,,,126.949224541649897,37.551207991616813
다사513503,"875.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114078",아현동,"222","11440555",0.027,16489.892,99.765,0.000000000000000,,,,,126.949785611495685,37.550766924088563
다사485500,"44.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114066",서교동,"211","11440660",0.001,1782.034,10.931,0.000000000000000,,,,,126.917709109680501,37.548717307220556
다사485500,"44.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114068",합정동,"212","11440680",0.002,1114.052,10.730,0.000000000000000,,,,,126.917518908280556,37.548286117048697
다사470518,"327.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114073",성산2동,"217","11440730",0.008,6831.685,52.560,1.000000000000000,50.350000,93.000000,1.000000,537333.333000,126.900437646216503,37.564490395602739
다사523508,"410.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114077",공덕동,"221","11440565",0.009,8461.118,34.227,0.000000000000000,,,,,126.960512916802784,37.555766732815144
다사508492,"725.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114059",용강동,"207","11440590",0.029,21948.103,88.566,3.000000000000000,78.640000,274.000000,15.000000,1470000.000000,126.943638034645417,37.541266849616385
다사484501,"71.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114066",서교동,"211","11440660",0.002,3564.068,21.862,2.000000000000000,174.240000,396.000000,60.000000,948000.000000,126.916436635277137,37.549296832229643
다사484501,"71.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114068",합정동,"212","11440680",0.004,2228.105,21.460,0.000000000000000,,,,,126.916196306320288,37.548870619691243
다사509500,"306.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114060",대흥동,"208","11440600",0.015,7977.137,48.660,0.000000000000000,,,,,126.944310004605668,37.548624094896894
다사509500,"306.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114061",염리동,"209","11440610",0.018,4689.836,15.354,0.000000000000000,,,,,126.944829463555223,37.548443415237465
다사520503,"39.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114077",공덕동,"221","11440565",0.001,940.124,3.803,0.000000000000000,,,,,126.957149185284322,37.551244575204549
다사510506,"96.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114060",대흥동,"208","11440600",0.005,2659.046,16.220,0.000000000000000,,,,,126.945808458410369,37.553895933866016
다사475514,"181.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114070",망원2동,"214","11440700",0.008,3203.295,20.936,0.000000000000000,,,,,126.905719644951731,37.560636270999218
다사475514,"181.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114072",성산1동,"216","11440720",0.008,4181.290,16.216,0.000000000000000,,,,,126.906183476536043,37.560951805207338
다사460533,"453.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114074",상암동,"218","11440740",0.014,15998.497,167.090,0.000000000000000,,,,,126.889004613082889,37.577951916586173
다사463530,"582.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114074",상암동,"218","11440740",0.019,21712.246,226.765,0.000000000000000,,,,,126.892423972884032,37.575265540212648
다사513496,"542.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114061",염리동,"209","11440610",0.032,8337.486,27.296,0.000000000000000,,,,,126.948726579599125,37.544711047851166
다사513496,"542.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114078",아현동,"222","11440555",0.017,10382.525,62.815,1.000000000000000,20.280000,134.000000,6.000000,693333.333000,126.949272946387438,37.544899285370427
다사506498,"127.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114059",용강동,"207","11440590",0.005,3784.156,15.270,1.000000000000000,59.550000,34.000000,7.000000,490000.000000,126.941176068012027,37.546353524133174
다사506498,"127.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114060",대흥동,"208","11440600",0.006,3190.855,19.464,1.000000000000000,52.330000,725.000000,149.000000,421000.000000,126.941387026052041,37.546768738503935
