gid,lbl,layer,path,ADM_DR_CD,ADM_DR_NM,OBJECTID,8_num,총인��,생산인�,유동인�,NUMPOINTS,area_sum,review_vis,review_blo,avg_sal_su,xcoord,ycoord
다사473426,"398.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121072",조원동,"333","11620725",0.019,12723.244,44.118,1.000000000000000,18.000000,12.000000,60.000000,492333.333000,126.904493891723675,37.481586683845954
다사484427,"163.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121068",신사동,"330","11620685",0.004,2008.356,6.164,0.000000000000000,,,,,126.916899836321093,37.482618977557507
다사484427,"163.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121083",미성동,"340","11620765",0.005,2504.462,10.135,0.000000000000000,,,,,126.917076772841696,37.482186224695994
다사493421,"95.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121065",신원동,"328","11620655",0.004,1594.451,2.704,0.000000000000000,,,,,126.927148555557153,37.477191908332784
다사477423,"784.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1118054",독산3동,"280","11545630",0.027,14285.272,47.304,0.000000000000000,,,,,126.908682632620653,37.478817514516237
다사477423,"784.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121083",미성동,"340","11620765",0.022,11019.634,44.594,0.000000000000000,,,,,126.909209291013894,37.478947364436763
다사489426,"400.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121065",신원동,"328","11620655",0.017,6776.417,11.492,0.000000000000000,,,,,126.922716669608832,37.481711046634310
다사489426,"400.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121083",미성동,"340","11620765",0.011,5509.817,22.297,0.000000000000000,,,,,126.922189544375840,37.481567217517579
다사486416,"206.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121081",난곡동,"338","11620775",0.007,2990.308,10.934,0.000000000000000,,,,,126.919266798284283,37.472646640046122
다사494419,"161.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121065",신원동,"328","11620655",0.007,2790.289,4.732,0.000000000000000,,,,,126.928293236403462,37.475394735547845
다사508425,"363.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121080",청룡동,"337","11620595",0.008,7403.087,31.856,1.000000000000000,72.200000,280.000000,30.000000,499000.000000,126.944086103844569,37.480878248516362
다사507432,"150.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121078",은천동,"335","11620605",0.004,2765.662,13.912,0.000000000000000,,,,,126.942908251208962,37.487182206331291
다사518421,"490.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121058",낙성대동,"323","11620585",0.022,12188.708,71.478,2.000000000000000,132.720000,268.000000,204.000000,1242666.666000,126.955422353541280,37.477325606698265
다사488432,"509.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121068",신사동,"330","11620685",0.012,6025.067,18.492,0.000000000000000,,,,,126.921417371210893,37.487078913503311
다사510431,"667.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121061",중앙동,"324","11620615",0.033,12300.559,65.472,0.000000000000000,,,,,126.946874056069774,37.486016225331618
다사510431,"667.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121078",은천동,"335","11620605",0.018,12445.480,62.604,0.000000000000000,,,,,126.946307999009221,37.486296936717643
다사520423,"136.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121057",행운동,"322","11620575",0.004,2215.250,10.288,0.000000000000000,,,,,126.957886466605103,37.479450515676966
다사520423,"136.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121058",낙성대동,"323","11620585",0.006,3324.193,19.494,0.000000000000000,,,,,126.957612361522592,37.479053363003125
다사514434,"727.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121079",성현동,"336","11620565",0.021,11235.202,28.455,0.000000000000000,,,,,126.950812774242365,37.489021930169393
다사488431,"562.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121068",신사동,"330","11620685",0.013,6527.156,20.033,0.000000000000000,,,,,126.921424322524942,37.486177590864969
다사502410,"425.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121073",대학동,"334","11620735",0.016,12277.390,72.768,0.000000000000000,,,,,126.937401420235886,37.467326218392671
다사525418,"522.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121062",인헌동,"325","11620625",0.018,10787.465,35.838,1.000000000000000,43.000000,634.000000,43.000000,410333.333000,126.963358385365098,37.474657837814263
다사521420,"258.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121058",낙성대동,"323","11620585",0.012,6648.386,38.988,1.000000000000000,32.130000,20.000000,30.000000,621333.333000,126.958821721451741,37.476439865986869
다사536419,"522.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121063",남현동,"326","11620630",0.025,14103.078,115.900,0.000000000000000,,,,,126.975792193109413,37.475615015600027
